q,a,alpha,k,t_0,norm_A,fitness
0.3374005172272862,0.009879977651221965,1.2462251977042773,3.2997476110133075,0.12254478783692906,417003.9196951977,0.14545973631218986
0.32120807549972386,0.15189978425575798,1.5902006383438878,1.1162550767287147,12.104226328109581,43395191.94111134,0.2728044897814576
0.08968795330248186,4.272551345305269,3.2042417809257926,0.43210445381544216,4.3602954389357915,1829184.910015562,0.15112255882459344
0.1567286679474731,0.0019496727976303857,3.6288809218633595,0.14639867373347004,0.5755583836748654,18539788.034082256,0.2009377544025727
0.18359317743449888,2.228527261857744,2.8621575603992233,0.46912558102876667,0.6235937065173854,6718692.921383289,0.2266614489322838
0.1542210870380865,0.0007720753720625847,2.5407987648504395,0.05052019819105888,0.5423295929666653,12931288.254435651,0.20807750119441507
0.2907534681610993,0.015438194308343126,1.3407457856303693,3.7417426962643145,4.496933322381086,54989.973941300756,0.2388333640233366
0.6525800836165127,0.10524276313829514,1.8182617235112617,3.2223126699311244,0.6925481075404455,97933.96719060003,0.18266472096202632
0.12086157360915517,0.029104805458945233,3.859715994258169,0.16402791486318807,1.579710854305456,61860378.156484686,0.17441089440375487
0.01585541163019803,0.49589321797671104,3.820921629227176,0.37248092345368805,1.0241338266283946,822209.6662189633,0.07300386218528244
0.028293658938269663,0.005834140863239002,3.6596330487657385,0.07846451948883804,0.21304548964077075,370892.9352846904,0.08881456123634793
0.6492185720853142,0.010541337736788047,1.9998210111207455,0.7465691597631555,21.55884255020407,68236789.59198825,0.21698588996264917
0.4778216447700431,0.00153109575606943,1.4357680291887345,3.6153592872277156,1.837866338735896,16079227.831686199,0.19648329576206974
0.12977125904705775,0.5956960705669346,2.1176665370462633,0.08464144602474415,37.494023555278,2876852.0607378627,0.191539496559876
0.3613739988239118,0.6981647398188154,1.6107286396192957,0.2748782346115049,0.23142629472092408,106793.1502203836,0.2604495216274721
0.9986690742010317,0.0036004776402569563,2.4036938530931606,0.06615238244970499,14.782714067955693,216901.1150553431,0.1945332392753272
0.17075270670672035,4.651960953498747,2.6582163794023934,1.316266180095704,0.7935908576233542,30733652.11764206,0.228385215139437
0.09068734890348334,0.3214229142888401,2.415450710628931,0.07569987566698169,0.9218500229174365,1033387.6190482896,0.1559480601125711
0.041447736188602875,0.010308926218450339,3.831504404295748,0.658532749164852,36.32218070339538,19729231.476776898,0.10434647223363078
0.5204185150530592,0.905093087609642,2.2518276403462822,0.16260977743744415,0.3651826984834169,1127412.0173634144,0.2408455339707608
0.7426032125195805,0.45909983452399045,2.1515408793433446,0.36147603754086216,14.850764839202608,60351695.01819586,0.21123114726233838
0.028287837172303015,1.4822020503455287,1.2976185318532532,0.1662825855895735,0.6296231236084477,9539086.302649334,0.09425584459020715
0.02271521147042625,0.060684865383697266,2.383643497669979,0.10692909152542068,0.3559229953101031,35154001.32823208,0.08365705230013519
0.9512238663349945,0.00526570632218072,1.8994347591904792,2.635069982130731,0.07907994398083017,2556681.5536552025,0.1569386720695193
0.5020597482428507,0.0008945104453884728,1.2360132094403935,1.1793669916988214,4.005032056062367,49679179.950564854,0.22478549019704022
0.12153018809175188,0.0041273191811257316,2.7753847457692946,1.1842877215705245,0.13389644839222173,64590710.918435015,0.2071024265458119
0.21185842081583073,0.17341132679796914,3.0882544309122424,0.2439062939399776,4.368198538493305,290209.85121680185,0.24700721344341298
0.03623857506288864,0.0005902996600651438,1.019035894963653,0.21239103968613002,35.25046909415569,59292020.78182179,0.10528950445471001
0.059433512506274246,0.0009858525404866365,3.0887815928800997,0.11793572867299124,4.393472072708435,6841582.309525434,0.12367382910737748
0.05737137290320368,0.8517396126616161,2.320750656693264,0.22214902920200919,26.112371743283017,3114367.276340706,0.12269865506869336
0.8602198558693918,0.05389431505560655,1.8100571040216167,0.21439386498449026,5.102999527399831,14608150.56461035,0.19701847831687308
0.037211046097978165,1.513387765245522,3.6792670423099647,0.3083988006406227,0.5175641694551709,461587.9935968017,0.09953673783942683
0.025186228408087832,0.9998237536679738,2.929232275210585,0.7985801669689613,0.9068585657833633,370689.6697206597,0.08774389231009973
0.010122589293699377,0.876350882638101,1.8688540979377173,0.4339917648870391,1.153035864853528,68861600.83923076,0.06529758872712342
0.042847208142927196,0.021763133064921437,2.400919973940568,0.37613694086526156,10.276500226618149,366523.2734414903,0.10727798912128773
0.8035581556250885,0.34836505756704994,2.3849768488972027,0.17244069077942523,18.491332154398762,1407241.7262258402,0.2070540204111901
0.018187786704693558,0.6793102057983641,1.8072595601471488,2.137233915854883,5.099941446702543,3039861.9826021576,0.08736328938887239
0.010271373720258686,0.015625415437687987,1.373719143914521,0.14164478807477218,0.712514494944491,896722.7081344888,0.06556663513439492
0.01035201955263345,3.5323176789863093,3.9223171949960705,3.3788562116315752,0.6792570059710773,90910657.88483538,0.0895441203741812
0.018444721096097093,0.107554944589046,1.1580107173073388,0.7404459590430247,1.8005458870073305,1903358.7568782682,0.0851762700267482
0.025892980796734685,0.011640611607110388,1.6390983420648486,1.7366484700744973,0.3775030661663362,1669236.4525859472,0.13434332512184755
0.08331785061554917,0.0007541863503302098,3.160519165083783,2.334126680732549,27.419062736411796,65132.833002457875,0.14783065622993422
0.03008090527373157,1.7855016904361334,2.8205781564161727,1.4915890185514653,0.21703592209140002,59323840.338742904,0.11202908720901476
0.9888649032287794,0.0016004200176338126,2.37548440731386,3.5264632886056604,0.5569754026143163,57171633.516316526,0.17100242118509085
0.055469244867875286,0.009882432908962556,1.8264809086604177,0.15861680073339257,4.537255539583502,4601951.70813071,0.12316135643617668
0.2782670230689938,0.10066099907279288,2.541559981562059,1.45969669546231,21.82071068651328,51324.96552343524,0.2742149494810452
0.0610149095287821,0.0019445097876899299,3.946353544995534,0.8219468405076801,0.3047234943293984,1315575.7847195615,0.1263972048435255
0.029006203287977206,0.4575181740310492,3.891092435824707,0.6852819410670141,0.37345599760089393,1446054.3380198514,0.09138024174244654
0.2992141675283212,4.181871538580748,2.7444179021380912,1.0224657504111287,42.244921819727374,82323085.32094456,0.28192363658692327
0.08474627492631685,0.0009650253206555294,1.0270734040297589,0.104153123719161,1.2696424280423162,133344.6188568733,0.16259604325487395
0.38627616465730397,0.002578224242847188,1.682775101081483,1.7855892015081036,0.28373108401278263,9961754.197429597,0.2172554366484303
0.01988815745114967,0.7109581673509368,1.7965692724668738,0.259864833763971,7.917813962068772,99763.35231916972,0.08021851765929945
0.17330321138232313,0.15767313737368668,2.0778874809030285,0.15427650199342283,1.1436677145051204,24849624.823429756,0.2263315000580335
0.7271135992971021,2.7385237833405944,3.8990302022803056,0.31806522131451326,0.7053802281866958,107557.28467491704,0.22249073825051796
0.226534045985544,1.2411128779894693,2.90588125530182,0.11063478472389834,2.4377970955253465,292304.32529013493,0.2551195964432553
0.11121887748483524,0.0046662750245376455,1.4919454739762357,2.1540654868712905,9.193885248611403,1067071.008394695,0.19517311678361723
0.2565449694571378,0.26784805323967276,2.880896502682589,0.0785487431525258,0.24377708774844128,70513429.33560607,0.27388853706422156
0.0607607630405943,0.04287473279749934,1.2873071814786494,0.6250706719296255,2.2077562918944555,97486.02466629221,0.1377930085430828
0.149584448344689,0.10095659409578718,1.5893114743665708,0.3737973930332228,0.3384982914036859,1248836.6749247743,0.22110280622157147
0.03034837759677582,1.8994769717108388,1.4819382833120809,0.052096092303278024,5.8977657573488536,7136194.137131135,0.09419578585764232
0.07723450387032299,0.08724153617056438,2.6999231933691794,0.10390327573675642,47.98318224158728,2571287.506284178,0.13975359101749682
0.118506862845106,0.0005297840576680905,3.8713734602745493,0.3552444754655033,5.8461973849917115,3746478.1633407692,0.17365161982887645
0.18510170872974924,0.19245626825825626,1.0137606104103347,0.2160832976941468,0.21261902603186403,233992.09479118456,0.25222830754594583
0.25930049727917925,0.03181126171164035,1.2424473325855248,1.2211637063663277,1.292521430863082,1111662.851187556,0.2684367661235583
0.010983300269270994,0.06853537074034824,2.0065415296777003,0.5583984125751241,0.8573401997923111,168963.89361249135,0.06732587810166706
0.6154972222163897,0.879622220392313,2.4013468110362477,0.40949713662680637,0.3376753931265137,10931093.853776032,0.22032159066253926
0.5249488806198073,0.01119102333961432,1.378072936993719,0.44602238411671213,5.9545423536200115,3792820.0083226925,0.2272509614407728
0.04524158946155538,0.005084494408049668,2.2363687284525136,0.2097084874092251,4.602025609275962,78670648.39005983,0.11105255400325402
0.11886032448924314,0.035987970534209164,3.635503573927669,2.0392775361532065,2.754342493049173,436975.02047543065,0.18398787057527452
0.05372310749275097,0.2986833475290968,1.6779766226874364,0.49683003307088547,2.5728776883351276,83336.99009481685,0.12338355425547075
0.2676697488275634,2.410328323186794,2.2883836530057677,3.828581168968692,0.3324596734468482,63169540.044640444,0.19125158440424256
0.227973568976729,0.005111460860606668,3.6877019838959058,0.47317149118752844,4.438245526329373,622619.4811300403,0.24796267948474587
0.15322579486988164,1.527937498182008,3.03230601442782,0.4864672506300405,0.20371335645691283,561744.3223344673,0.2103605051309133
0.4123985116050834,0.00678942717645207,2.762444432660006,0.2357198227288408,5.719864414661293,2474044.8054065546,0.26781946292236614
0.11098671956319926,2.2063071044637876,1.6205544661900468,1.352132476262947,48.4982290201143,1515289.3143359781,0.185982298323003
0.1409701186541043,0.6939337677471962,2.2193921203690765,0.3659994334179167,21.355026014273708,6418107.77079831,0.1993803200070016
0.7478277298902956,0.30293942952721414,1.8357619396642129,0.1798435154722736,10.879465327770859,74569.36204801114,0.20954620779199087
0.08629484251536698,1.9416211337859595,3.7574922680075975,0.12212411721994806,1.823231981098115,3969266.274502954,0.14682408238921985
0.01800992696420503,0.3967568120941911,2.251158754762922,0.4877069057965229,0.9976445037496298,2478444.145468449,0.0778414438414093
0.012558703336423848,4.015737159070791,3.7332249719038124,0.35419265910349523,0.4308683661004752,97235.94718249542,0.06778165694190791
0.21332161886197665,1.428260459514298,3.5071046632920657,1.1000346514378914,0.3478947502741053,963142.9090303627,0.24668957748182252
0.05705847698207697,3.5745565036960314,1.0539365781424492,0.7513199949568549,10.07135452682008,945632.3714968293,0.13540078288178495
0.1730760218584696,0.17465109310237079,1.5810842598345958,1.514735470117698,0.23374438374122317,55039.01024651124,0.2574360839215671
0.055081112810792074,0.002084330101063835,2.8410839463777866,3.24807013449679,6.7746316952313155,404034.30187458225,0.12962187353954957
0.2754427307358273,0.008461895297133027,2.207470290749376,3.4502572090517973,0.09685809424465591,92222.68015746966,0.15655589566026096
0.01661842394822792,0.15103964943082712,3.117468838017594,0.2052959949457493,0.7921655933981419,643027.9186191093,0.0737091968475383
0.0736925471419644,0.9588662619405827,2.162585653338786,1.035022693218928,15.959332783962651,4094922.7769599375,0.14206446510248605
0.03111066368446296,0.000564024232417905,1.4300792546189942,0.07964602007001548,0.619530914975032,10839895.832031539,0.09627983831781176
0.34332736260635627,0.0009986605248918103,2.1792561453410055,1.4424255274250688,0.1796707636872352,6555650.816827048,0.24028013447541885
0.6655925443086451,2.3242176523836493,2.266879870893974,0.13795367119901306,0.26215553974350075,8697632.957165627,0.21892344375163417
0.011338203263937897,0.09994182223611074,3.6781747577611483,0.07573895899835936,0.28604138345514385,3350617.809116006,0.06519842633171252
0.46969753819983945,0.0006420279768339796,2.846840838037844,1.6455328562945675,0.2800813092890528,393189.6171418176,0.22724643732575447
0.013427563849356094,0.05235953196460213,3.082046144677568,0.5763876660062259,0.0736993095202808,67607612.40033528,0.07274749913046462
0.055126803201290896,1.1436169965720548,2.4117997429894396,2.215223539804103,0.07668403409923526,88285.14197404783,0.18458932984679965
0.047365867903811885,1.123001084431608,2.890722379886382,2.4045007341279265,0.06392317163057076,225079.08687898205,0.1736243519112394
0.01617104216198804,0.06414447706122581,3.1676631146598306,1.8457156302078679,28.981011203905037,543634.6810867459,0.07409533842935107
0.29231568938747515,1.1818922052648277,1.440230168278081,2.817180699020307,0.24083455885410113,2848931.146937221,0.1804109771289618
0.018247314891912662,0.004731756423360325,1.2237273283236014,2.600940849678709,11.661022304595738,4794983.861655237,0.09449955365853638
0.023573006740028796,0.08621294228655028,3.320391794328359,1.0193206122883003,0.1390685292911493,281494.08158701705,0.09089955151782024
0.415376155798753,0.0013553277172718137,2.279724283621693,0.27438602945573415,0.08420008383863238,183363.19399428583,0.25457601460392987
0.011694256697007924,0.2446370461209775,1.8085140172469794,0.13952151568779814,16.621562232585944,241917.91118812954,0.06713848649543207
0.014168339170913395,0.008039500689243074,1.6086917503280742,0.8049990280007362,11.469331885466765,80004.58343969125,0.07302451154676129
0.026516214043957136,0.012839444707762398,1.213720933412697,1.252394421300513,0.2864147965468528,74793179.1411151,0.13504400495625318
0.015558261188046828,0.01600553549804799,3.1620255426029003,0.11921164178320708,30.48295241551111,9129751.616349552,0.07157952432239814
0.06521163618446962,0.26856905699302336,3.220887343074239,0.5343132434879709,0.10732904023606184,1613075.1771109267,0.13321602820391962
0.04918177099531679,0.007965931734903293,3.7642077423639777,1.1502342869796474,1.254274287892253,4734987.830759079,0.11481268109227284
0.011780134633538154,0.9937413102091979,3.099318679806605,0.06980673459450662,15.199894405733303,1500377.8396478347,0.06610819594263437
0.41718012241269087,0.04509844367515193,1.7020090614627394,0.2872227089274966,12.515779758171126,89003.16712534642,0.2552220226311876
0.906378679464613,2.580457125288357,2.2488970249867637,0.06581316331642477,2.614407854969978,4484902.53990871,0.19798420923272925
0.04704262569152383,0.03029455761984116,3.8756092724725932,0.5206004638652231,40.278345062487155,41349915.410938196,0.10965849061881429
0.011038296457473382,0.04982577984564234,2.7690714367961013,1.9411497885771116,0.22742224594918198,84791.32858547353,0.09758305087566511
0.03624761980921975,0.014251740123697563,1.5024505520336082,0.06044306714600829,11.6719591148622,699448.5043760582,0.102002451784396
0.34315051101854077,0.0027312685280460867,3.713328757567206,0.4837626456029056,2.957390932024451,24576471.414127905,0.28458204400256265
0.26179811997000885,0.11946983111174116,2.5656966634806975,2.4540704031824068,1.4207924124499833,103622.45945097637,0.2632908109363196
0.0315723351189565,0.020840414220860897,1.0273374099090475,1.8807501210692454,16.93948542977257,700504.9693970716,0.10918916191980749
0.05442402193225242,0.052769046534430805,2.1144998084878353,0.10943163730914289,0.6482984988987868,6108533.621720554,0.12142201057555749
0.3896461745779277,0.0043799990583335965,1.000062307452589,0.33727493971760875,0.09082306688932419,29486142.775605585,0.2412247605185464
0.02196993921089617,0.20709275649282688,1.8217891987737334,0.5381692076051814,2.184641264826837,86289.5685695286,0.08514954972712627
0.02102412597481906,1.5595592274974333,1.3288869759128366,1.621880027834455,35.07288401044986,17577856.12244497,0.08651709652004701
0.1350121946198665,0.0009095919615655435,3.952270519503233,0.9470186626513761,1.4805748012979114,19172367.783453688,0.19013417596461088
0.17274641572684885,0.0010118879797480487,3.089870236076595,0.05137673984646579,0.7192710643729402,29906240.16677669,0.2177484940182907
0.06707277895523059,0.0008784628787390823,3.3658654114871664,1.3957072089692784,0.8721306971081263,1260546.0961798732,0.13667945274883828
0.6297854189042347,0.021409672431038237,3.0337646286754065,0.20855462644352574,1.0979936222611575,27837603.584674694,0.23099592522090107
0.22699872380533725,0.0768522279938315,1.599211962642795,3.81896117283502,0.10966089745126328,70239.40848307809,0.13905269321821823
0.0113195871994771,1.88514346759975,2.3403280725483224,1.3334756321729866,1.4506951064861335,7243716.755438905,0.07072061962166576
0.5039545132286706,0.009289078451077716,1.2592817602457114,1.4518389882430138,1.2423594751956968,13019217.346754128,0.21423070674800013
0.03366488243792395,0.8137530697443759,3.132373442820024,0.3853731043494994,2.128352630913173,5125397.222191638,0.0961082348851479
0.4720632199462422,0.0008794966237651626,1.1621184985546642,0.6386257713807442,0.07748902944312053,141255.9705916638,0.21500042983249087
0.0626341554841013,0.006640084816378042,1.9211238949003517,1.7317881000129356,12.81675719020269,3402719.992557185,0.13525902688319957
0.23266411793309474,0.008449211456938811,1.502461037909452,0.7399236960793486,1.8569568013710256,17595680.08411301,0.26895387053990416
0.9123340992796759,0.002229587711120469,2.39798799615859,1.0441903313220458,3.211869585228805,833256.8240789656,0.19307041620521956
0.368511633871072,0.016774789696418702,3.8688795117860417,0.05656662037180908,3.581066026235319,1045548.1595842392,0.2805090016669111
0.19102139232759613,0.0006972387843462989,1.3735512253968056,0.17099810477926414,10.602076528336841,2782632.5860127388,0.24697056387460656
0.0992699862907089,0.12703074391127359,2.1833868325355184,0.6186695431911666,4.428097869044915,9049398.44499187,0.16510407439872674
0.18072637177847053,0.0008786164386907029,1.7458727919936585,0.10136185646338707,4.450408576433677,3110156.0444484875,0.23585335624046508
0.2836251337143907,0.005812931565550031,1.8424369799818403,0.11344510574828669,28.86549454366338,12824767.658975191,0.2792691505616949
0.6907744682496523,2.1699643848530976,3.247167186118684,3.7548075578954725,0.2352048608234236,1366992.52447627,0.17757252209398441
0.42596048201394393,0.10061396103569742,1.8489974498285506,2.0823460792186026,6.1369797036902085,24064433.908640787,0.24096470045830912
0.8399161238192075,0.0005166377212133219,3.6715818603450696,0.23440908971014984,2.8516307236419367,43410849.94446874,0.2130062895713448
0.03795098742659412,0.000857487209055425,1.5411444406761579,0.717666436085469,0.11085536587432006,55901.42136560269,0.1266610831274837
0.022711203099684923,0.246991227034301,1.8643650594758607,0.579896513451396,3.6649005263967958,918856.1390999884,0.08593468653537195
0.03704983249438353,0.0007025784331017596,1.9259675982599669,0.2785993598373253,0.621659397732078,3388375.1618956206,0.10429408326829372
0.3924992977096697,0.1399114545041059,1.3128204146582698,0.15424481498476914,0.10931849690910862,21168163.21378785,0.25553438556203384
0.06397547027141222,1.5855750660754546,1.806889372217064,0.1259386903820176,34.176907675357164,74488335.2113455,0.13164742708643437
0.06627416947899238,0.0006116367391291618,2.129187672801377,3.7480815987841454,0.47221346007072684,113826.72082911404,0.1926093119963899
0.03711617011277071,2.60078549663561,1.5586867566038705,0.09775157022914253,4.181500085254626,40186589.23397399,0.1040417736372338
0.028838986570742887,0.06579564985082272,2.954343256935545,0.824787544509332,0.930244047449856,525500.9048845519,0.0929545099904132
0.0200910652652215,0.040127813074508786,1.445390956697759,0.55475844199115,39.55279697421106,135561.76191899835,0.08218246906389531
0.17008411295768783,0.6143520777505873,2.824507387673035,2.8585628696435688,2.0344897906852677,37208467.70609284,0.23442932950106413
0.021515585325306483,0.001765897371233419,2.4704115777614533,1.0235571247484205,0.3210324481907617,41127468.203135945,0.08957253153844214
0.1115969346101793,0.010153730284235333,1.546018166034978,0.23172882668967418,0.08062965438744828,67257.18321224004,0.18655003489225858
0.1743584978305614,0.0009446233274041393,2.305529640208567,0.09931201496585496,24.604411025672285,4176917.8842019956,0.22368443450555714
0.39803080644031846,0.8436437671095811,2.5247557369994382,1.927970512477672,1.503241395630395,19455328.473832443,0.2453165222136433
0.7062400923377004,0.9390286619090135,1.5062588491682607,0.07770330864388447,4.246179251303239,5785874.591894626,0.2101719110587783
0.3466653625749354,0.00127473378052214,2.999530562428508,0.1407403443312875,0.6973810357386118,1392369.3029134895,0.2802806575639147
0.6382140261783316,0.04214131428904965,2.053547129805621,1.08437960843687,1.674999099624379,545226.5421820066,0.21237700130363912
0.14085940998974722,0.0007418522837309195,2.2364742431328297,0.9685175441577865,0.40480144753542,10060960.640909135,0.2162472219995695
0.25299865900288165,0.2430602620967157,2.5629158476948444,2.9281793440614647,27.217993775369926,66833934.20622995,0.26681822985903253
0.8014970015635763,0.02264325523717605,1.7231530397531944,1.8615707555667644,1.1760105176051039,639713.149390314,0.18997619080376088
0.3172049657323354,0.01144030061253111,2.444423495186799,1.437811708781532,0.7424483102438298,9003237.967204502,0.26383746672762304
0.962027916759374,4.442277640455335,3.765566334900681,0.8058550188104319,0.9445754819910678,1047915.6841992225,0.19956351940217826
0.07338552129955614,0.6183186252347029,2.6179184551028416,1.5203856345963516,20.728956147277056,51336.08024836252,0.1411992196535486
0.05300012491030119,0.001237709426002859,2.679256275431924,0.39596672310656456,0.6569401201168567,2743876.694088764,0.11906118797388672
0.04197388533858585,0.18007685134415097,2.971018067801641,0.17327013547475553,0.1382178823288262,28031739.44313692,0.10584205142137218
0.09224191520198659,0.2608417286779201,1.9187856458114498,0.49060314292816515,0.06404724200639009,1424382.5345710437,0.1744911566185119
0.26489418982092044,0.05276599541635128,3.4179464897316536,0.23801739644878145,0.7641418276418858,13412669.75239532,0.26922803410225166
0.3225478572733651,2.478860933414697,2.953048623068033,0.08586732574129939,1.996585680990683,1051513.360991455,0.28287158950727903
0.8459917545965234,1.0546397474455715,3.5867791226507757,0.5580081941964145,20.729900130313254,17211271.19242118,0.2106519750928038
0.031214037221376986,0.009310312677911624,3.3977632908998023,1.2599910131566638,0.1623267967780627,747386.1503346618,0.10527572539120131
0.13377599761561165,0.01789600562860005,3.509921843760005,2.1992057798343776,7.076778192820147,121918.04970399594,0.19488896084218083
0.11252671666362452,0.0026759090595025008,2.5034563095875875,3.352103558500753,8.987908540434109,457923.60770894476,0.19026565449390126
0.013881572552610142,0.7225157760433347,1.2844427987164226,0.13605518848763243,13.861077220175643,94746.35027227925,0.07148112059190068
0.4227778505529396,0.5312542791882349,1.1440601310789436,0.09092217090412058,0.2823833502664719,94364.48450974168,0.24661872450780845
0.05722203547884943,0.0038363099898683015,3.262360351696252,0.24506811775404838,2.0286730441088143,1406280.712694962,0.12078198049446373
0.18983814858070786,0.2465570654142572,2.476526999809077,0.4895969523266586,0.2204260035291123,2179614.8218843853,0.24198285992649327
0.015092026422182088,0.0007842835781544791,2.2843907252292572,0.11486737034531966,42.67784696294679,317102.6675690534,0.07227093726427844
0.014494637703449434,0.04568760990425289,2.3383138673386856,1.3815857790806778,1.7028037046426676,565691.6451838893,0.07611000986641907
0.0639474409492798,0.0011928702570353465,2.9651665718392666,0.29697655836164183,2.5854314852327773,1693026.6958354132,0.1285241614502444
0.29481461225719535,0.009183262524203631,3.190492811303158,0.564079085456107,0.26481318234876544,87856.2508205756,0.27795943124753925
0.26386327158727113,0.6591193920876652,2.850835589046981,0.06267059238444465,1.3611507701607892,7666363.194232148,0.27162004934602957
0.7925785761128389,4.225441670119477,1.5476392785402147,0.08789911872290798,2.0761683833250313,12016074.11745164,0.20322214494911608
0.036662790563338654,1.2796615300595409,2.0287411240059416,0.15023345322790607,0.965535126650121,52910.90498899646,0.10133969306033136
0.41843802297916954,0.000690975412897373,1.9213329151966307,0.09839744534046388,1.4159325752076846,326248.00626372965,0.2602680504874405
0.43382835291088034,0.34805098725452654,1.3531665907160915,0.10563245365029701,2.357398200648623,47637892.35690694,0.2459092390487725
0.0716280011268655,0.006520516642575866,2.6189276163913693,2.4041963727978377,0.1245772302560596,3327064.882626118,0.19806144713703147
0.1679638051792223,1.0554385449957866,1.125321882138877,2.3270706600625752,3.369931479580139,356103.1319449923,0.2607299637433352
0.033692119734368295,4.47449725068306,3.9821046073362067,1.020622793142594,7.563095388860819,4218403.339978071,0.09492683448922273
0.9727745242133161,0.08839721721087261,2.545534700340007,0.1652567525357199,0.22432921507917908,11583996.330652222,0.19458756372379823
0.8057559687381688,3.440299288227305,1.4478665787083393,1.6383884148255365,3.99887434115108,19263195.94719073,0.18878357712209967
0.02533684763053514,0.08638487677793642,1.6449681973567993,0.6030058636590677,36.61749207061953,2262977.678324025,0.08902641478699035
0.06477013922534507,0.29963635148088014,3.837737877565829,1.7505743449340472,1.5721974192296377,146395.0598749744,0.13322328724517984
0.289369706179311,0.01460842396392675,1.6584307870873567,3.939321298825432,0.28406235790876855,9820437.138631964,0.16288953123512193
0.3366780970563079,0.0035093722017566736,1.0357069787762079,2.407547931787504,1.1119806835007857,456742.12509389466,0.2162338741965188
0.030030066879196467,0.0011667290226872423,3.6502579474257772,0.6197670536433217,2.9213333681260356,79083.05515097528,0.09155542887188023
0.10347975450538771,2.2651487794965397,3.542172280970142,0.5863043219898585,0.3057068125999186,27043712.518670034,0.1669982999626305
0.48180432719541333,0.014670222044473945,2.547724872412774,0.7459716692587679,1.1808380265715768,3988157.3567824247,0.2459668386701395
0.3076151061083576,0.22081227531060188,1.3896272527841447,0.09627565603795867,0.10425656263692462,6097671.684778623,0.2765217347940752
