mu,mu0,alpha,delta1,delta2,tau_min,tau_max,alpha_bpl,beta_bpl,F_break,F_min,fitness
1.4507624971188973,0.8761858367326604,2.439434457312018,-0.32296093552883787,0.19508186067755948,0.026492508457158028,37.42630023189314,0.6969846378371887,1.8300408140921829,1.7737383071881925e-06,3.727763791405663e-08,0.21569862554593897
1.6431114648668947,0.8228095660368637,6.7202321528107225,-0.5930577062517525,0.13281541996124888,0.02899548984971616,62.22885829474491,0.0365237902112591,1.1975524387028185,2.3885340488607413e-06,2.3400149960342056e-08,0.24263676792904731
1.3104524659737267,1.3406272779109814,10.497957297663456,-0.5388068483766909,8.070356080713825e-06,0.05942442123159816,43.712882758775955,0.2672997045325067,1.202395171259734,9.701950330028955e-06,4.2015444357711263e-08,0.2413573794701857
1.692503838546466,1.3126769596608228,5.508057746161164,-1.1386611942876224,0.09985213111626565,0.018348537891936502,52.06816921627187,0.4594020817244347,1.0174781953102783,1.357989649669573e-07,6.868886881405483e-08,0.2406660932236716
1.6478433795503906,1.5417724332382097,3.1548629010814637,-0.6883423614638218,0.2992328896693499,0.027820208066152808,57.6828434709022,0.5733110798980625,1.2100057036858654,7.97655578304521e-07,4.3384758317924304e-08,0.1928243013252971
1.3653908502984677,0.9330483462083017,5.62025928458535,-1.187584821345018,0.13623451832922495,0.04707278612492751,29.19865811894217,0.5932868902269786,1.6163851972558116,2.641915636405732e-06,2.1448550858434624e-08,0.32035840112093994
1.5937646246172414,0.8798979654193259,5.782931630324763,-0.45287886309948555,0.07496927718059487,0.024344674382458385,3.653180693439168,0.5333853659338056,1.0962410243481409,1.7521611764702347e-06,4.4964798077851375e-08,0.18469253793752372
0.8533434988017043,0.9163254195694095,1.3541726139834853,-0.8544354724984669,0.2983954004041267,0.044937465282143374,9.790927253896541,0.6140844510464889,1.5090528243179806,2.020476277511409e-06,9.737856679320595e-08,0.2595526412587657
1.0741207582625356,1.5942286142444944,6.461012309595384,-1.0052438840559286,0.06323804001763532,0.018429902696955342,24.882267354715367,0.5737471750046523,1.1197766748440174,1.0075191275387986e-07,1.964558836838976e-08,1.2152420247039257
0.8833340877064827,1.2880599483275157,5.932180231666911,-0.8010941999392457,0.17832164517273166,0.010750064636540357,10.241085159452943,0.9907063364904523,1.090966145949407,1.5920993250701097e-07,7.766425605723972e-08,0.6006766262145267
1.5984187179422449,1.0550621468569295,14.60315375524974,-0.686464159155688,0.005689506261094812,0.028758969072537922,24.78530803636402,0.14326550191785206,1.5262192008111883,1.574760983289851e-07,1.889133468577782e-08,0.3840354328887018
0.9675592046413921,1.4404593844749547,3.647844422415581,-1.0705800957059743,0.08204353837317788,0.03836629582698763,56.298483026218065,0.7413853328454267,1.421017453676161,2.757941502402434e-07,3.987973459014291e-08,0.4222065489018106
1.118087583032126,1.445488431382166,9.531818437334353,-0.5121494937866375,0.17503641104605164,0.04440520239340221,21.914518965716475,0.5296159397063264,1.5285491353528982,3.1996384182659455e-06,1.0323740146885496e-08,0.24614540909045907
1.4978751777401285,1.1026150691143974,5.758406507432254,-0.9733874047282486,0.28743893131798587,0.011893995393165269,39.62278217072884,0.32089395372757107,1.730378052118275,6.8620749409790024e-06,2.0301704682332738e-08,0.23166343696800126
1.1874600003819662,0.8675162714959956,5.508693436167533,-0.7546802998549986,0.27945162877232566,0.0252063936269894,25.439209897297353,0.9940559178173529,1.2593423432342103,3.6822487318488325e-07,2.355118696851097e-08,0.5750591673552881
1.1134205564366193,1.3411697873007862,2.066224627938085,-0.968426474698232,0.05501781074790752,0.04848014903994015,3.7016914096684275,0.6901205370169834,1.9342177528977285,6.091880286623103e-07,2.9411943981047318e-08,0.1688462583362088
1.1884989335355065,1.0113113666442466,13.6266481290367,-0.7006401732867992,0.11410171768363542,0.016883109577160035,7.316658878656895,0.7189527304699884,1.899675239398643,4.700844005127811e-06,4.821261810724547e-08,0.3705333953521071
0.8417278223733641,1.2367962919558095,14.748453776696472,-0.3179096331799862,0.2597493356439924,0.045248989904609196,56.751376785400886,0.9999099887434794,1.1172751316950844,1.0211672228459975e-07,3.309116413930931e-08,0.35149030080241456
1.0947319418744996,1.0053087259322084,11.46409622121881,-0.4173863418712256,0.15408213288692135,0.012870043572586417,26.721466181920462,0.5053735952617918,1.464725325487121,1.5698109689353153e-06,1.3398318463688845e-08,0.296184113422947
1.003545812713862,1.4439698432653596,14.058123970249413,-0.9097257525636931,0.24347652302719788,0.01680335899192641,49.564359614484,0.2951220732956789,1.071443297402439,3.172569363538528e-06,7.299880088218269e-08,0.29145518452083574
1.2439183858461196,0.9420368344427907,1.538261321812917,-0.5360591114824209,0.07755855605129634,0.02446786382689875,13.417329752679095,0.09393346250090195,1.2664227556852232,5.364093023648285e-07,1.9845698981303615e-08,0.22215627652096837
1.0476267188817812,0.8977393339752449,6.38964283916563,-1.483218489633574,0.14829041277121038,0.021092018468060636,24.624835820565465,0.776651804828201,1.317936661067317,1.3178717703703035e-06,3.4360107385425305e-08,1.1947696591117163
0.814919464189675,1.3520098367124338,13.550906381151798,-1.0870120786836743,0.14546013321998866,0.049376576417542756,19.156024932035024,0.1716899949469767,1.9004826684469194,4.21139200231838e-07,9.950037032704648e-08,1.1719576646067054
1.552682606966203,1.654986595851905,9.967926364663095,-1.3141312859811096,0.16713885548962162,0.02982607482110191,62.230005807462184,0.5509438931678965,1.50400716059711,1.7286173177297232e-06,1.1163331459348667e-08,0.34277775981130076
1.3121384605947564,1.5254795859512074,12.382169358134766,-1.4945115276593284,0.18815527163691947,0.029511130140264793,14.352572788442643,0.010163624951249985,1.9276274683173806,1.7074573603748818e-06,2.8518479948629856e-08,0.25262233872157513
1.2662774150078844,1.427757018588384,2.1359222932780337,-0.6680762548063212,0.24141644990920802,0.011535174559017106,3.713438321822281,0.3841306438760877,1.5819634677302106,7.569467080689025e-07,1.0353060483568378e-08,0.24043191627639085
1.6763443549873265,1.669103331119481,13.23526609959259,-1.4909455404299883,0.005215425617251434,0.06195827181010001,57.58898596893117,0.6700142680140475,1.655738486947755,8.133897270307858e-06,1.1357000802722226e-08,0.4367160602949155
1.4446760241593828,1.5963149888391532,7.9038596153232294,-0.8943768974646821,0.14106582755408437,0.010011883505584867,36.43142896282071,0.43907134836251105,1.1934101868690745,1.3714514866272576e-07,7.231663497714467e-08,0.32873970187499985
1.1448781279023925,1.15348223605682,8.981670707629274,-0.9369509453493163,0.17267090969946383,0.0513552204047793,10.73104946855252,0.2292528455677175,1.1231511498445208,1.5172782801449443e-07,8.087499830635249e-08,0.5175297380039383
1.621104540244974,1.680694852137031,6.951443770017214,-1.4511598939885055,0.053291567198193876,0.05498441388797406,22.488093674536422,0.770132046928389,1.2540277290638298,6.84043132603544e-07,9.559500181564828e-08,0.4301978299166243
0.9833238404523132,1.462103572570058,4.578607097041553,-0.4059799677445981,0.200361450446991,0.027648744480924164,52.59070736664032,0.9782505828892086,1.7721348807515476,2.2290043155953826e-07,2.2980549158591005e-08,0.24382642296289753
1.1678542044722016,0.8261753910169859,3.0284571369694038,-0.8019151946808316,0.04242548063257529,0.04837639727472767,57.99795768146703,0.7432568947177707,1.3248517484056015,1.6438677803316392e-07,1.6823063956097804e-08,0.5415239358009692
1.2117884064590847,1.1455157078196287,8.340175896948617,-0.4608103361188145,0.24840376623706717,0.013098231841840769,21.944047788090977,0.6585822489930878,1.7891799394637955,1.9028655894285667e-06,1.130731677212537e-08,0.21454046433272814
1.388747704431299,1.4317067659180793,4.505985152919535,-0.5742256730776765,0.2560817791010224,0.011750557757208896,3.820466686584467,0.7361587289124457,1.1659205732484084,2.257399645216508e-06,3.7637075264740904e-08,0.19674844391407667
1.626430175091743,1.3592746059018257,13.846585676991051,-0.30438861108866355,0.28372515939781984,0.050490046096459844,44.77148414119838,0.7865433699792116,1.098001698966382,3.551662678844326e-07,6.131685653158258e-08,0.1894358766817974
1.549972112243072,1.6377489467764337,11.138661270406098,-1.1980968356774149,0.08277892479102232,0.015316065256554344,3.6196028875751267,0.09649856171423456,1.8735860140120715,4.126491386891989e-06,7.087842984637413e-08,0.20503200070190922
1.675322559430665,0.8598406225871145,6.825321169125149,-1.2980270010322696,0.14528117633634402,0.06073274861892753,10.464415241681145,0.0732348634258484,1.9695298707716278,8.645699360971278e-07,5.745173882731105e-08,0.23926856648751732
1.3584736079617963,0.90521470254211,5.039854933250949,-0.9561047061980371,0.09378847705378403,0.011468876405537828,60.306424622960904,0.9405729118667743,1.9253888130263852,4.802100296035881e-07,2.772448909399157e-08,0.5135925728043899
1.1327840020010627,1.670686008996967,14.693111323551793,-0.5017887899420406,0.14144004250717784,0.01914290546647607,56.61212876225598,0.3477826830101389,1.6484192467816121,6.775012893692524e-06,9.832025533261489e-08,0.263562492257796
1.1652623898753571,0.9110705188227489,10.947308470936344,-1.2678728056381385,0.18837286520127136,0.049901327623158534,5.527651920970584,0.4919484183474363,1.61466564128955,2.971389270048132e-07,6.520698703931815e-08,0.24459764023840383
0.8080805673141951,0.8284395267404567,10.487936210139909,-0.5045317723707401,0.25455834708073327,0.03740962006596389,28.099890396652533,0.06205431939115721,1.6479090772320353,9.36347188882964e-07,6.982843679930758e-08,0.34884676271813725
1.3339377989222032,1.410279025396294,14.418046581979675,-1.4574553724148185,0.10742333207564336,0.04322130424850557,55.21519757230776,0.9839629522174783,1.9917298108563322,2.160890632915634e-06,7.597957289611855e-08,0.6485918470125155
1.1491110597305711,1.274797764292617,10.835218547620967,-0.7715910000497997,0.201931076924152,0.010587301948840234,43.31235596133286,0.6056347778309863,1.574724278942937,5.38930229397238e-06,1.3504464486442811e-08,0.3464741955469323
1.3341003258069506,1.35934227643784,14.324673003191114,-1.0522436415062282,0.041773743510310234,0.02402710780744655,9.448319409822602,0.7258716486235143,1.0878203167799911,5.45280114317154e-06,8.334506839723393e-08,0.26552731339529173
1.6296914441307309,1.2784558601504874,8.39626881365016,-0.49400601102745867,0.19251247198799937,0.016035427905727904,17.07938347469591,0.4837140723712054,1.225490993586617,9.954947871465012e-06,5.3954195881738574e-08,0.18412940571492675
0.846499881953398,0.9025051551076353,2.232548764746807,-1.3816842089091297,0.1996945734772084,0.024313540013832225,34.37830147136738,0.5766062230599718,1.1078874866163384,1.1507744590116036e-06,3.2036378047203007e-08,0.4919347638171252
1.3238448601892183,1.118089283384704,11.62785412487884,-1.4821418793969785,0.010760158088746906,0.02299852370609872,55.3269822209236,0.6711936445775465,1.3128125544378824,7.974953438771331e-07,1.5355049314786576e-08,0.8417115758150077
0.9760438762529171,1.1796567526552515,3.036479484209592,-1.2992134031118296,0.13446081359865172,0.033043102333535926,42.98788977756128,0.7383252739058513,1.797682513196543,4.943911223430326e-07,2.621761623238319e-08,0.6113307017558689
1.1922856724109803,1.102439087551695,11.410118867599673,-1.4812890128717986,0.25666371142754896,0.02726485187751206,12.584595388329106,0.741409029709898,1.1676234239386407,9.185789835267739e-06,2.664279743812033e-08,0.44717742985080045
1.1649616657519155,1.3906315501671818,2.2350656065557946,-1.1260740446058786,0.01009714352984461,0.03330727792443784,24.048731973042933,0.9125351847356356,1.2146381223028524,8.62943392259982e-07,3.9488875847488744e-08,0.8596120637228086
1.2814783172120228,1.6129944579268987,12.64945017706684,-0.7183176130938075,0.16561159368864534,0.058968562896401455,37.474261635322215,0.6653784925562833,1.0674198936943011,1.2163652976176421e-06,2.621564462398722e-08,0.2727937294695986
1.024419075392283,1.66099107817262,6.870386134902424,-1.3760651637917063,0.2883796382081402,0.017551820477786143,22.541601845747657,0.12102568554908581,1.163232634059208,2.950394120354371e-06,6.108678238155451e-08,0.2975513464062203
1.3487990594875106,1.1160804876172858,5.208227559376914,-1.3212485369000815,0.08917961790218588,0.04120282564801419,28.083710398065577,0.4688255354369066,1.8412672175310876,1.1882225855641845e-06,1.548489361485781e-08,0.8194006519767639
0.9184285079060018,1.4080631274799889,11.718447217369516,-0.5332944302081774,0.05134813411794418,0.03451642923443977,14.204375237747449,0.9327735294005404,1.8602135923550718,9.114389378240534e-07,2.122204055597747e-08,0.36594311544455344
1.429529347781305,0.9415666040312402,4.164585374169821,-1.3530683705005948,0.22649736327845277,0.02777088934409002,20.94475079112908,0.2303883799154138,1.8219258624062644,2.331361901553035e-07,1.570216149663604e-08,1.1407126490977446
1.5823268813979445,1.4346870354029106,4.821788315895946,-0.8705979599537286,0.2618108197424736,0.011800376589318295,18.88685925554757,0.6789808397946419,1.2831781511209388,3.338022927949532e-07,2.2907868439250372e-08,0.2348677640975204
1.3123497220430052,1.0898172287311931,10.842008465690483,-1.3126902659096658,0.14210142104212767,0.057979564781234394,8.279898093502077,0.5789339425382316,1.9256460544894165,5.402849031878626e-07,3.8758711885354035e-08,0.3476892848973752
1.0065835881043856,1.4994306025957733,8.386408117880713,-1.146339565232299,0.058940588058122766,0.02306750437283827,41.01325674425023,0.1257804770129722,1.1857485748781822,2.32981926118976e-06,3.0595553153109885e-08,0.317934636647195
1.0261204914396278,1.3354828316238263,4.172622506961569,-0.680886887734603,0.12927379430636454,0.03652660129161547,13.780495407123404,0.7567154211163306,1.3769965255503545,2.2662839745148723e-06,1.8937218399907114e-08,0.5586510510899753
1.2238854485604818,1.5140584406284545,2.1611683261462935,-0.5186178883109199,0.1936916664249277,0.013823195812611662,49.72691573923023,0.7204417126019904,1.8544423440471727,3.279718355095305e-06,1.6313010195498098e-08,0.2845363528320897
1.4706285997970512,1.145312460346114,3.256901895206072,-0.3518121102038825,0.09300208649578906,0.014416232957564843,10.303620666366882,0.24731008935467744,1.7913637614533287,5.285147298202939e-07,8.81889407201652e-08,0.24043282853112544
1.1894063149912204,1.0337129524634594,8.218995467155118,-1.4284089241707625,0.2152173295490006,0.036568655583288985,4.096391453928483,0.6306501995530857,1.4698316313934268,5.030909923767367e-07,1.006194936158274e-08,0.2393204923391535
1.43873438565251,1.5051921776957444,14.514439662119402,-0.8727317446275727,0.25390571415354946,0.015957960938791333,7.7283932653408485,0.4249638701041896,1.991516852459665,8.999411384739242e-06,1.0444011714340345e-08,0.19328433442127388
1.2286346645715562,1.3877277030205935,5.3539250943814025,-0.8214934409602722,0.05504247171453691,0.03406018342613354,53.653887117772626,0.6234164473526276,1.7827665783004356,2.0079864118831733e-06,1.1913101747972887e-08,0.4731208553011519
0.9738734296009485,1.1439617291043223,6.397115889504901,-1.3962841089367486,0.2962152880653051,0.024172781467863055,63.37653101754981,0.5700703913489046,1.600588439208613,4.7527182024430064e-07,2.2490604881863924e-08,0.4458425667631331
1.208216275897089,1.516396827179053,12.462345364563332,-0.7599926163252555,0.10803693277643235,0.05992417470372907,37.80176152338388,0.021191938680383056,1.2481527152648806,3.949301656742446e-07,6.841188903284043e-08,0.27108978076484935
1.1026723961911624,1.256939605516062,10.117935709476132,-0.4913733768206261,0.22690565518759012,0.019197817880359153,57.408935677750115,0.12642786264270586,1.2164370350731715,3.8523604782289016e-07,4.619082380156838e-08,0.2538624914767072
1.105848656938522,1.347309468652772,1.9771085473692636,-1.1703646785047113,0.2828352481221495,0.017731452092813512,3.542695901809026,0.6765848580588921,1.5852067102948948,1.2920699684555006e-06,3.353100410479452e-08,0.2649697259812557
1.032022641103621,0.9239530412798551,1.7793691227188118,-1.0352592275935975,0.2968369461268918,0.033404201958180786,19.567878669019407,0.878069387324202,1.460276745514597,2.1091414044584258e-06,2.6337519917030234e-08,1.1205033608738988
1.3517094161362706,1.0957604914061947,2.773865654457751,-0.6163219863245408,0.23053681368951426,0.02086700499379432,23.86607703069766,0.8126930025162492,1.709848465486461,2.0690679996833717e-07,9.884676797317198e-08,0.28503685369191323
1.6110488224775206,1.489254346415266,14.992682966888026,-0.4265462944189049,0.16022321863858568,0.021846249150396756,21.597557340768894,0.0007591198142813365,1.4843640728330614,1.650182064403666e-06,8.126741496745429e-08,0.1913924405935087
1.1160538474695307,1.670998173484743,9.995476773929942,-1.338976457863371,0.07318072077000365,0.03167858081575626,49.553000521431,0.06906980151178435,1.6019037092407027,2.107718413275828e-06,1.0709800589456682e-08,0.2984112630043707
1.5754539267276768,1.687251646506271,14.14573010649312,-0.9790379048468025,0.00867993748297582,0.01524197089435945,5.122707974737381,0.5596117104512974,1.3194593301123856,9.545562615858493e-06,3.1028106512289344e-08,0.21831074366702682
1.5638382437189293,0.8097703301656662,1.184604600701037,-1.2064886870812224,0.11632211235073783,0.011491001134399317,16.02546436484188,0.32038682722934436,1.4810764888703034,1.6462773666959776e-07,1.8367475314470975e-08,0.36640813643727693
1.0098617978729614,1.4621401815919528,12.769816662253731,-1.4758896403813628,0.22205107331140894,0.05836705611745827,57.696478882993205,0.36104981101170397,1.0955073213808137,1.4329806384554443e-07,1.0764177943819736e-08,0.48328377859825006
1.3404960852390582,1.2870592020689826,4.312026041149775,-1.436994985399228,0.16010925135001214,0.011298796426907521,38.93288299525927,0.08159094462880603,1.526175644863914,8.57371408721039e-06,8.992859515181235e-08,0.32293020742680517
1.4424616118638716,1.225606937810315,9.24753722606294,-0.477673713614168,0.27388902799004183,0.011006034006557915,2.2970025118828374,0.3818528530420106,1.8406162994989437,1.9100447369857384e-06,1.4955644764056294e-08,0.13991402716825108
1.3725263589879209,1.090009289395125,1.0249571827193702,-0.33686129451230395,0.19756720016874257,0.019739926395890447,3.0118234772620767,0.9718350570427816,1.4839721977090197,1.1887425001231776e-06,2.540625515545062e-08,0.20638371029701205
1.5975938604703965,1.1505707750613956,4.136203786747828,-0.5838050836317673,0.07328326489672729,0.016637352579490713,37.96973065030218,0.7334881236331985,1.6233968974603363,3.878741718644984e-06,2.8875890954470316e-08,0.23494383761657242
